country_code,c_i_child,G_j,income,gdpppp,m_j,p_j
EGY,92,33.06,3448.153,5011.0,1969.5773988000008,0.94
EGY,93,33.06,3614.2329999999997,5011.0,1969.5773988000008,0.94
EGY,94,33.06,3847.5535,5011.0,1969.5773988000008,0.94
EGY,95,33.06,4158.9536,5011.0,1969.5773988000008,0.94
EGY,96,33.06,4561.774,5011.0,1969.5773988000008,0.94
EGY,97,33.06,5026.9585,5011.0,1969.5773988000008,0.94
EGY,98,33.06,5717.5884,5011.0,1969.5773988000008,0.94
EGY,99,33.06,7335.8726,5011.0,1969.5773988000008,0.94
EGY,100,33.06,14783.105,5011.0,1969.5773988000008,0.94
SLV,1,46.9,178.57782,6270.0,2855.2248092,0.66
SLV,2,46.9,286.85825,6270.0,2855.2248092,0.66
SLV,3,46.9,348.8056,6270.0,2855.2248092,0.66
SLV,4,46.9,392.4713,6270.0,2855.2248092,0.66
SLV,5,46.9,437.1535,6270.0,2855.2248092,0.66
SLV,6,46.9,481.9254,6270.0,2855.2248092,0.66
SLV,7,46.9,522.5192,6270.0,2855.2248092,0.66
SLV,8,46.9,557.8623,6270.0,2855.2248092,0.66
SLV,9,46.9,588.8416,6270.0,2855.2248092,0.66
SLV,10,46.9,626.2618,6270.0,2855.2248092,0.66
SLV,11,46.9,659.5631,6270.0,2855.2248092,0.66
SLV,12,46.9,690.2085599999999,6270.0,2855.2248092,0.66
SLV,13,46.9,723.4393299999999,6270.0,2855.2248092,0.66
SLV,14,46.9,756.6817,6270.0,2855.2248092,0.66
SLV,15,46.9,789.2496,6270.0,2855.2248092,0.66
SLV,16,46.9,817.9839,6270.0,2855.2248092,0.66
SLV,17,46.9,849.0111699999999,6270.0,2855.2248092,0.66
SLV,18,46.9,877.55835,6270.0,2855.2248092,0.66
SLV,19,46.9,905.2008699999999,6270.0,2855.2248092,0.66
SLV,20,46.9,931.4734,6270.0,2855.2248092,0.66
SLV,21,46.9,960.01587,6270.0,2855.2248092,0.66
SLV,22,46.9,987.5134,6270.0,2855.2248092,0.66
SLV,23,46.9,1016.3833,6270.0,2855.2248092,0.66
SLV,24,46.9,1045.1035,6270.0,2855.2248092,0.66
SLV,25,46.9,1080.5272,6270.0,2855.2248092,0.66
SLV,26,46.9,1112.5251,6270.0,2855.2248092,0.66
SLV,27,46.9,1135.1853,6270.0,2855.2248092,0.66
SLV,28,46.9,1162.8855,6270.0,2855.2248092,0.66
SLV,29,46.9,1189.1394,6270.0,2855.2248092,0.66
SLV,30,46.9,1215.7789,6270.0,2855.2248092,0.66
SLV,31,46.9,1244.8834,6270.0,2855.2248092,0.66
SLV,32,46.9,1276.6533,6270.0,2855.2248092,0.66
SLV,33,46.9,1310.7025,6270.0,2855.2248092,0.66
SLV,34,46.9,1345.4604,6270.0,2855.2248092,0.66
SLV,35,46.9,1377.7197,6270.0,2855.2248092,0.66
SLV,36,46.9,1410.0198,6270.0,2855.2248092,0.66
SLV,37,46.9,1441.3705,6270.0,2855.2248092,0.66
SLV,38,46.9,1470.0536,6270.0,2855.2248092,0.66
SLV,39,46.9,1498.7471,6270.0,2855.2248092,0.66
SLV,40,46.9,1522.8959,6270.0,2855.2248092,0.66
SLV,41,46.9,1550.741,6270.0,2855.2248092,0.66
SLV,42,46.9,1580.2671,6270.0,2855.2248092,0.66
SLV,43,46.9,1612.5697,6270.0,2855.2248092,0.66
SLV,44,46.9,1651.8643,6270.0,2855.2248092,0.66
SLV,45,46.9,1685.6942,6270.0,2855.2248092,0.66
SLV,46,46.9,1715.6154,6270.0,2855.2248092,0.66
SLV,47,46.9,1749.5161,6270.0,2855.2248092,0.66
SLV,48,46.9,1789.4335,6270.0,2855.2248092,0.66
SLV,49,46.9,1828.6274,6270.0,2855.2248092,0.66
SLV,50,46.9,1860.6636,6270.0,2855.2248092,0.66
SLV,51,46.9,1900.5814,6270.0,2855.2248092,0.66
SLV,52,46.9,1938.9446,6270.0,2855.2248092,0.66
SLV,53,46.9,1978.1819,6270.0,2855.2248092,0.66
SLV,54,46.9,2018.8163,6270.0,2855.2248092,0.66
SLV,55,46.9,2063.2742,6270.0,2855.2248092,0.66
SLV,56,46.9,2109.0574,6270.0,2855.2248092,0.66
SLV,57,46.9,2149.004,6270.0,2855.2248092,0.66
SLV,58,46.9,2204.3767,6270.0,2855.2248092,0.66
SLV,59,46.9,2253.3171,6270.0,2855.2248092,0.66
SLV,60,46.9,2298.6765,6270.0,2855.2248092,0.66
SLV,61,46.9,2343.4563,6270.0,2855.2248092,0.66
SLV,62,46.9,2390.453,6270.0,2855.2248092,0.66
SLV,63,46.9,2450.269,6270.0,2855.2248092,0.66
SLV,64,46.9,2516.9712,6270.0,2855.2248092,0.66
SLV,65,46.9,2575.4666,6270.0,2855.2248092,0.66
SLV,66,46.9,2649.2876,6270.0,2855.2248092,0.66
SLV,67,46.9,2705.1692,6270.0,2855.2248092,0.66
SLV,68,46.9,2760.9207,6270.0,2855.2248092,0.66
SLV,69,46.9,2813.6082,6270.0,2855.2248092,0.66
SLV,70,46.9,2883.8520000000003,6270.0,2855.2248092,0.66
SLV,71,46.9,2965.8474,6270.0,2855.2248092,0.66
SLV,72,46.9,3047.2627,6270.0,2855.2248092,0.66
SLV,73,46.9,3120.8098,6270.0,2855.2248092,0.66
SLV,74,46.9,3191.5737,6270.0,2855.2248092,0.66
SLV,75,46.9,3279.1733,6270.0,2855.2248092,0.66
SLV,76,46.9,3364.4155,6270.0,2855.2248092,0.66
SLV,77,46.9,3451.2727,6270.0,2855.2248092,0.66
SLV,78,46.9,3553.5063,6270.0,2855.2248092,0.66
SLV,79,46.9,3680.9402,6270.0,2855.2248092,0.66
SLV,80,46.9,3798.3545,6270.0,2855.2248092,0.66
SLV,81,46.9,3927.0029999999997,6270.0,2855.2248092,0.66
SLV,82,46.9,4060.9587,6270.0,2855.2248092,0.66
SLV,83,46.9,4203.7837,6270.0,2855.2248092,0.66
SLV,84,46.9,4345.6465,6270.0,2855.2248092,0.66
SLV,85,46.9,4512.0635,6270.0,2855.2248092,0.66
SLV,86,46.9,4702.731,6270.0,2855.2248092,0.66
SLV,87,46.9,4915.7734,6270.0,2855.2248092,0.66
SLV,88,46.9,5156.8887,6270.0,2855.2248092,0.66
SLV,89,46.9,5430.5380000000005,6270.0,2855.2248092,0.66
SLV,90,46.9,5738.2524,6270.0,2855.2248092,0.66
SLV,91,46.9,6082.411999999999,6270.0,2855.2248092,0.66
SLV,92,46.9,6404.9873,6270.0,2855.2248092,0.66
SLV,93,46.9,6833.8643,6270.0,2855.2248092,0.66
SLV,94,46.9,7341.6177,6270.0,2855.2248092,0.66
SLV,95,46.9,7982.755,6270.0,2855.2248092,0.66
SLV,96,46.9,8666.54,6270.0,2855.2248092,0.66
SLV,97,46.9,9621.373,6270.0,2855.2248092,0.66
SLV,98,46.9,11163.738000000001,6270.0,2855.2248092,0.66
SLV,99,46.9,13844.722,6270.0,2855.2248092,0.66
SLV,100,46.9,25879.79,6270.0,2855.2248092,0.66
EST,1,31.9,959.5601,18773.0,7702.062592999999,0.4
EST,2,31.9,1535.6865,18773.0,7702.062592999999,0.4
EST,3,31.9,1983.6115,18773.0,7702.062592999999,0.4
EST,4,31.9,2254.515,18773.0,7702.062592999999,0.4
EST,5,31.9,2501.72,18773.0,7702.062592999999,0.4
EST,6,31.9,2687.175,18773.0,7702.062592999999,0.4
EST,7,31.9,2875.3206,18773.0,7702.062592999999,0.4
EST,8,31.9,3016.3386,18773.0,7702.062592999999,0.4
EST,9,31.9,3153.0186,18773.0,7702.062592999999,0.4
EST,10,31.9,3309.92,18773.0,7702.062592999999,0.4
EST,11,31.9,3408.0464,18773.0,7702.062592999999,0.4
EST,12,31.9,3518.3992,18773.0,7702.062592999999,0.4
EST,13,31.9,3616.012,18773.0,7702.062592999999,0.4
EST,14,31.9,3716.7449,18773.0,7702.062592999999,0.4
EST,15,31.9,3821.3171,18773.0,7702.062592999999,0.4
EST,16,31.9,3936.8990000000003,18773.0,7702.062592999999,0.4
EST,17,31.9,4028.1382,18773.0,7702.062592999999,0.4
EST,18,31.9,4125.7036,18773.0,7702.062592999999,0.4
EST,19,31.9,4210.879,18773.0,7702.062592999999,0.4
EST,20,31.9,4291.805,18773.0,7702.062592999999,0.4
EST,21,31.9,4385.9927,18773.0,7702.062592999999,0.4
EST,22,31.9,4484.487,18773.0,7702.062592999999,0.4
EST,23,31.9,4585.8687,18773.0,7702.062592999999,0.4
EST,24,31.9,4665.0547,18773.0,7702.062592999999,0.4
EST,25,31.9,4747.927,18773.0,7702.062592999999,0.4
EST,26,31.9,4820.2305,18773.0,7702.062592999999,0.4
EST,27,31.9,4878.524,18773.0,7702.062592999999,0.4
EST,28,31.9,4943.6763,18773.0,7702.062592999999,0.4
EST,29,31.9,5012.655,18773.0,7702.062592999999,0.4
EST,30,31.9,5078.521,18773.0,7702.062592999999,0.4
EST,31,31.9,5139.02,18773.0,7702.062592999999,0.4
EST,32,31.9,5209.838,18773.0,7702.062592999999,0.4
EST,33,31.9,5267.0903,18773.0,7702.062592999999,0.4
EST,34,31.9,5329.566999999999,18773.0,7702.062592999999,0.4
EST,35,31.9,5398.4526,18773.0,7702.062592999999,0.4
EST,36,31.9,5466.576999999999,18773.0,7702.062592999999,0.4
EST,37,31.9,5551.7593,18773.0,7702.062592999999,0.4
EST,38,31.9,5600.8009999999995,18773.0,7702.062592999999,0.4
EST,39,31.9,5657.8545,18773.0,7702.062592999999,0.4
EST,40,31.9,5725.347,18773.0,7702.062592999999,0.4
EST,41,31.9,5801.5947,18773.0,7702.062592999999,0.4
EST,42,31.9,5887.8604,18773.0,7702.062592999999,0.4
EST,43,31.9,5985.9355,18773.0,7702.062592999999,0.4
EST,44,31.9,6077.2065,18773.0,7702.062592999999,0.4
EST,45,31.9,6177.1064,18773.0,7702.062592999999,0.4
EST,46,31.9,6254.0576,18773.0,7702.062592999999,0.4
EST,47,31.9,6323.1084,18773.0,7702.062592999999,0.4
EST,48,31.9,6393.3423,18773.0,7702.062592999999,0.4
EST,49,31.9,6471.0327,18773.0,7702.062592999999,0.4
EST,50,31.9,6539.6855,18773.0,7702.062592999999,0.4
EST,51,31.9,6633.9169999999995,18773.0,7702.062592999999,0.4
EST,52,31.9,6713.9854,18773.0,7702.062592999999,0.4
EST,53,31.9,6782.4526,18773.0,7702.062592999999,0.4
EST,54,31.9,6845.5380000000005,18773.0,7702.062592999999,0.4
EST,55,31.9,6952.986,18773.0,7702.062592999999,0.4
EST,56,31.9,7042.7207,18773.0,7702.062592999999,0.4
EST,57,31.9,7154.142,18773.0,7702.062592999999,0.4
EST,58,31.9,7244.329000000001,18773.0,7702.062592999999,0.4
EST,59,31.9,7348.8887,18773.0,7702.062592999999,0.4
EST,60,31.9,7469.1226,18773.0,7702.062592999999,0.4
EST,61,31.9,7564.043000000001,18773.0,7702.062592999999,0.4
EST,62,31.9,7672.5903,18773.0,7702.062592999999,0.4
EST,63,31.9,7791.738,18773.0,7702.062592999999,0.4
EST,64,31.9,7951.986999999999,18773.0,7702.062592999999,0.4
EST,65,31.9,8085.738,18773.0,7702.062592999999,0.4
EST,66,31.9,8186.7666,18773.0,7702.062592999999,0.4
EST,67,31.9,8310.4375,18773.0,7702.062592999999,0.4
EST,68,31.9,8426.615,18773.0,7702.062592999999,0.4
EST,69,31.9,8569.669,18773.0,7702.062592999999,0.4
EST,70,31.9,8698.959,18773.0,7702.062592999999,0.4
EST,71,31.9,8866.789,18773.0,7702.062592999999,0.4
EST,72,31.9,9048.24,18773.0,7702.062592999999,0.4
EST,73,31.9,9215.699,18773.0,7702.062592999999,0.4
EST,74,31.9,9373.258,18773.0,7702.062592999999,0.4
EST,75,31.9,9565.45,18773.0,7702.062592999999,0.4
EST,76,31.9,9754.726,18773.0,7702.062592999999,0.4
EST,77,31.9,9906.619,18773.0,7702.062592999999,0.4
EST,78,31.9,10082.483,18773.0,7702.062592999999,0.4
EST,79,31.9,10239.896,18773.0,7702.062592999999,0.4
EST,80,31.9,10411.365,18773.0,7702.062592999999,0.4
EST,81,31.9,10573.345,18773.0,7702.062592999999,0.4
EST,82,31.9,10794.444,18773.0,7702.062592999999,0.4
EST,83,31.9,10989.551000000001,18773.0,7702.062592999999,0.4
EST,84,31.9,11181.11,18773.0,7702.062592999999,0.4
EST,85,31.9,11420.433,18773.0,7702.062592999999,0.4
EST,86,31.9,11702.85,18773.0,7702.062592999999,0.4
EST,87,31.9,12029.108,18773.0,7702.062592999999,0.4
EST,88,31.9,12330.56,18773.0,7702.062592999999,0.4
EST,89,31.9,12609.518999999998,18773.0,7702.062592999999,0.4
EST,90,31.9,12960.6,18773.0,7702.062592999999,0.4
EST,91,31.9,13392.58,18773.0,7702.062592999999,0.4
EST,92,31.9,13831.208,18773.0,7702.062592999999,0.4
EST,93,31.9,14254.169,18773.0,7702.062592999999,0.4
EST,94,31.9,14829.466,18773.0,7702.062592999999,0.4
EST,95,31.9,15690.41,18773.0,7702.062592999999,0.4
EST,96,31.9,16515.191000000003,18773.0,7702.062592999999,0.4
EST,97,31.9,17683.162,18773.0,7702.062592999999,0.4
EST,98,31.9,18962.262,18773.0,7702.062592999999,0.4
EST,99,31.9,21533.017999999996,18773.0,7702.062592999999,0.4
EST,100,31.9,32201.139,18773.0,7702.062592999999,0.4
SWZ,1,51.5,35.930096,4748.0,530.28382752,0.66
SWZ,2,51.5,59.09169,4748.0,530.28382752,0.66
SWZ,3,51.5,72.847305,4748.0,530.28382752,0.66
SWZ,4,51.5,81.58396,4748.0,530.28382752,0.66
SWZ,5,51.5,90.30015999999999,4748.0,530.28382752,0.66
SWZ,6,51.5,98.10389,4748.0,530.28382752,0.66
SWZ,7,51.5,104.059265,4748.0,530.28382752,0.66
SWZ,8,51.5,109.49728,4748.0,530.28382752,0.66
SWZ,9,51.5,115.20273600000002,4748.0,530.28382752,0.66
SWZ,10,51.5,123.04881999999999,4748.0,530.28382752,0.66
SWZ,11,51.5,129.74971000000002,4748.0,530.28382752,0.66
SWZ,12,51.5,137.78775,4748.0,530.28382752,0.66
SWZ,13,51.5,144.19383,4748.0,530.28382752,0.66
SWZ,14,51.5,150.48044,4748.0,530.28382752,0.66
SWZ,15,51.5,155.50134,4748.0,530.28382752,0.66
SWZ,16,51.5,160.98651,4748.0,530.28382752,0.66
SWZ,17,51.5,167.00533000000001,4748.0,530.28382752,0.66
SWZ,18,51.5,171.54135,4748.0,530.28382752,0.66
SWZ,19,51.5,175.60623,4748.0,530.28382752,0.66
SWZ,20,51.5,180.75763999999998,4748.0,530.28382752,0.66
SWZ,21,51.5,185.97603,4748.0,530.28382752,0.66
SWZ,22,51.5,191.43413,4748.0,530.28382752,0.66
SWZ,23,51.5,196.16621,4748.0,530.28382752,0.66
SWZ,24,51.5,200.28229,4748.0,530.28382752,0.66
SWZ,25,51.5,204.40098999999998,4748.0,530.28382752,0.66
SWZ,26,51.5,209.55921999999998,4748.0,530.28382752,0.66
SWZ,27,51.5,214.72794,4748.0,530.28382752,0.66
SWZ,28,51.5,219.32526000000001,4748.0,530.28382752,0.66
SWZ,29,51.5,222.80952000000002,4748.0,530.28382752,0.66
SWZ,30,51.5,226.86462000000003,4748.0,530.28382752,0.66
SWZ,31,51.5,230.98952000000003,4748.0,530.28382752,0.66
SWZ,32,51.5,234.92021,4748.0,530.28382752,0.66
SWZ,33,51.5,240.01509,4748.0,530.28382752,0.66
SWZ,34,51.5,245.06078,4748.0,530.28382752,0.66
SWZ,35,51.5,248.95662000000002,4748.0,530.28382752,0.66
SWZ,36,51.5,255.85077,4748.0,530.28382752,0.66
SWZ,37,51.5,260.56116000000003,4748.0,530.28382752,0.66
SWZ,38,51.5,265.6539,4748.0,530.28382752,0.66
SWZ,39,51.5,271.0628,4748.0,530.28382752,0.66
SWZ,40,51.5,276.8036,4748.0,530.28382752,0.66
SWZ,41,51.5,282.60117,4748.0,530.28382752,0.66
SWZ,42,51.5,289.6127,4748.0,530.28382752,0.66
SWZ,43,51.5,296.86102,4748.0,530.28382752,0.66
SWZ,44,51.5,304.34036000000003,4748.0,530.28382752,0.66
SWZ,45,51.5,309.7484,4748.0,530.28382752,0.66
SWZ,46,51.5,318.04944,4748.0,530.28382752,0.66
SWZ,47,51.5,323.77533,4748.0,530.28382752,0.66
SWZ,48,51.5,330.47906,4748.0,530.28382752,0.66
SWZ,49,51.5,340.00345,4748.0,530.28382752,0.66
SWZ,50,51.5,347.41815,4748.0,530.28382752,0.66
SWZ,51,51.5,354.74857000000003,4748.0,530.28382752,0.66
SWZ,52,51.5,362.52875,4748.0,530.28382752,0.66
SWZ,53,51.5,372.4394,4748.0,530.28382752,0.66
SWZ,54,51.5,382.7731,4748.0,530.28382752,0.66
SWZ,55,51.5,391.71603,4748.0,530.28382752,0.66
SWZ,56,51.5,400.32556,4748.0,530.28382752,0.66
SWZ,57,51.5,410.04803,4748.0,530.28382752,0.66
SWZ,58,51.5,417.53792999999996,4748.0,530.28382752,0.66
SWZ,59,51.5,429.2815,4748.0,530.28382752,0.66
SWZ,60,51.5,441.31057999999996,4748.0,530.28382752,0.66
SWZ,61,51.5,451.5254,4748.0,530.28382752,0.66
SWZ,62,51.5,463.62747,4748.0,530.28382752,0.66
SWZ,63,51.5,470.69442999999995,4748.0,530.28382752,0.66
SWZ,64,51.5,478.97995,4748.0,530.28382752,0.66
SWZ,65,51.5,490.65955,4748.0,530.28382752,0.66
SWZ,66,51.5,503.09894,4748.0,530.28382752,0.66
SWZ,67,51.5,514.1551,4748.0,530.28382752,0.66
SWZ,68,51.5,526.1367,4748.0,530.28382752,0.66
SWZ,69,51.5,537.1269,4748.0,530.28382752,0.66
SWZ,70,51.5,552.93005,4748.0,530.28382752,0.66
SWZ,71,51.5,567.50635,4748.0,530.28382752,0.66
SWZ,72,51.5,586.72644,4748.0,530.28382752,0.66
SWZ,73,51.5,600.01984,4748.0,530.28382752,0.66
SWZ,74,51.5,613.9189,4748.0,530.28382752,0.66
SWZ,75,51.5,637.02155,4748.0,530.28382752,0.66
SWZ,76,51.5,654.1813,4748.0,530.28382752,0.66
SWZ,77,51.5,674.49866,4748.0,530.28382752,0.66
SWZ,78,51.5,696.289,4748.0,530.28382752,0.66
SWZ,79,51.5,717.4212,4748.0,530.28382752,0.66
SWZ,80,51.5,738.6841,4748.0,530.28382752,0.66
SWZ,81,51.5,757.1453,4748.0,530.28382752,0.66
SWZ,82,51.5,775.9474,4748.0,530.28382752,0.66
SWZ,83,51.5,802.7927,4748.0,530.28382752,0.66
SWZ,84,51.5,824.5545,4748.0,530.28382752,0.66
SWZ,85,51.5,853.8935,4748.0,530.28382752,0.66
SWZ,86,51.5,892.6235,4748.0,530.28382752,0.66
SWZ,87,51.5,930.4611,4748.0,530.28382752,0.66
SWZ,88,51.5,970.4313,4748.0,530.28382752,0.66
SWZ,89,51.5,1012.4894,4748.0,530.28382752,0.66
SWZ,90,51.5,1073.1216,4748.0,530.28382752,0.66
SWZ,91,51.5,1125.4403,4748.0,530.28382752,0.66
SWZ,92,51.5,1188.6742,4748.0,530.28382752,0.66
SWZ,93,51.5,1250.9255,4748.0,530.28382752,0.66
SWZ,94,51.5,1315.4806,4748.0,530.28382752,0.66
SWZ,95,51.5,1444.4377,4748.0,530.28382752,0.66
SWZ,96,51.5,1639.3258,4748.0,530.28382752,0.66
SWZ,97,51.5,1804.7151,4748.0,530.28382752,0.66
SWZ,98,51.5,2138.3071,4748.0,530.28382752,0.66
SWZ,99,51.5,2657.8918,4748.0,530.28382752,0.66
SWZ,100,51.5,3924.228,4748.0,530.28382752,0.66
FJI,1,40.4,308.17334,4300332.0,2098.7308823,0.5
FJI,2,40.4,384.3323,4300332.0,2098.7308823,0.5
FJI,3,40.4,436.59265,4300332.0,2098.7308823,0.5
FJI,4,40.4,486.81435999999997,4300332.0,2098.7308823,0.5
FJI,5,40.4,520.1972,4300332.0,2098.7308823,0.5
FJI,6,40.4,556.573,4300332.0,2098.7308823,0.5
FJI,7,40.4,579.09064,4300332.0,2098.7308823,0.5
FJI,8,40.4,598.6005,4300332.0,2098.7308823,0.5
FJI,9,40.4,624.1098,4300332.0,2098.7308823,0.5
FJI,10,40.4,646.5216,4300332.0,2098.7308823,0.5
FJI,11,40.4,677.46246,4300332.0,2098.7308823,0.5
FJI,12,40.4,702.57587,4300332.0,2098.7308823,0.5
FJI,13,40.4,722.3407599999999,4300332.0,2098.7308823,0.5
FJI,14,40.4,739.43835,4300332.0,2098.7308823,0.5
FJI,15,40.4,756.9318,4300332.0,2098.7308823,0.5
FJI,16,40.4,775.3818,4300332.0,2098.7308823,0.5
FJI,17,40.4,793.7105,4300332.0,2098.7308823,0.5
FJI,18,40.4,810.7268,4300332.0,2098.7308823,0.5
FJI,19,40.4,826.5345,4300332.0,2098.7308823,0.5
FJI,20,40.4,850.97406,4300332.0,2098.7308823,0.5
FJI,21,40.4,878.08295,4300332.0,2098.7308823,0.5
FJI,22,40.4,896.5353,4300332.0,2098.7308823,0.5
FJI,23,40.4,919.4888,4300332.0,2098.7308823,0.5
FJI,24,40.4,938.87146,4300332.0,2098.7308823,0.5
FJI,25,40.4,955.34973,4300332.0,2098.7308823,0.5
FJI,26,40.4,974.7059,4300332.0,2098.7308823,0.5
FJI,27,40.4,994.9402,4300332.0,2098.7308823,0.5
FJI,28,40.4,1011.5624,4300332.0,2098.7308823,0.5
FJI,29,40.4,1031.5273,4300332.0,2098.7308823,0.5
FJI,30,40.4,1049.1167,4300332.0,2098.7308823,0.5
FJI,31,40.4,1070.0581,4300332.0,2098.7308823,0.5
FJI,32,40.4,1089.8464,4300332.0,2098.7308823,0.5
FJI,33,40.4,1108.607,4300332.0,2098.7308823,0.5
FJI,34,40.4,1128.4,4300332.0,2098.7308823,0.5
FJI,35,40.4,1151.5747,4300332.0,2098.7308823,0.5
FJI,36,40.4,1167.9104,4300332.0,2098.7308823,0.5
FJI,37,40.4,1187.9094,4300332.0,2098.7308823,0.5
FJI,38,40.4,1203.4905,4300332.0,2098.7308823,0.5
FJI,39,40.4,1216.2671,4300332.0,2098.7308823,0.5
FJI,40,40.4,1232.7848,4300332.0,2098.7308823,0.5
FJI,41,40.4,1252.4414,4300332.0,2098.7308823,0.5
FJI,42,40.4,1273.9904,4300332.0,2098.7308823,0.5
FJI,43,40.4,1290.3208,4300332.0,2098.7308823,0.5
FJI,44,40.4,1310.0406,4300332.0,2098.7308823,0.5
FJI,45,40.4,1328.6575,4300332.0,2098.7308823,0.5
FJI,46,40.4,1352.5155,4300332.0,2098.7308823,0.5
FJI,47,40.4,1372.5114,4300332.0,2098.7308823,0.5
FJI,48,40.4,1396.4161,4300332.0,2098.7308823,0.5
FJI,49,40.4,1419.1095,4300332.0,2098.7308823,0.5
FJI,50,40.4,1443.7457,4300332.0,2098.7308823,0.5
FJI,51,40.4,1461.8413,4300332.0,2098.7308823,0.5
FJI,52,40.4,1482.8677,4300332.0,2098.7308823,0.5
FJI,53,40.4,1504.3788,4300332.0,2098.7308823,0.5
FJI,54,40.4,1529.9714,4300332.0,2098.7308823,0.5
FJI,55,40.4,1556.932,4300332.0,2098.7308823,0.5
FJI,56,40.4,1577.9227,4300332.0,2098.7308823,0.5
FJI,57,40.4,1598.797,4300332.0,2098.7308823,0.5
FJI,58,40.4,1622.7522,4300332.0,2098.7308823,0.5
FJI,59,40.4,1649.181,4300332.0,2098.7308823,0.5
FJI,60,40.4,1674.5287,4300332.0,2098.7308823,0.5
FJI,61,40.4,1708.8135,4300332.0,2098.7308823,0.5
FJI,62,40.4,1743.0044,4300332.0,2098.7308823,0.5
FJI,63,40.4,1782.8392,4300332.0,2098.7308823,0.5
FJI,64,40.4,1814.5867,4300332.0,2098.7308823,0.5
FJI,65,40.4,1839.1549,4300332.0,2098.7308823,0.5
FJI,66,40.4,1865.8541,4300332.0,2098.7308823,0.5
FJI,67,40.4,1904.8085,4300332.0,2098.7308823,0.5
FJI,68,40.4,1942.8274,4300332.0,2098.7308823,0.5
FJI,69,40.4,1996.7273,4300332.0,2098.7308823,0.5
FJI,70,40.4,2061.4788,4300332.0,2098.7308823,0.5
FJI,71,40.4,2104.9932,4300332.0,2098.7308823,0.5
FJI,72,40.4,2159.8118,4300332.0,2098.7308823,0.5
FJI,73,40.4,2210.069,4300332.0,2098.7308823,0.5
FJI,74,40.4,2255.0156,4300332.0,2098.7308823,0.5
FJI,75,40.4,2303.4287,4300332.0,2098.7308823,0.5
FJI,76,40.4,2374.952,4300332.0,2098.7308823,0.5
FJI,77,40.4,2436.6738,4300332.0,2098.7308823,0.5
FJI,78,40.4,2503.4678,4300332.0,2098.7308823,0.5
FJI,79,40.4,2573.6736,4300332.0,2098.7308823,0.5
FJI,80,40.4,2643.7864,4300332.0,2098.7308823,0.5
FJI,81,40.4,2720.0981,4300332.0,2098.7308823,0.5
FJI,82,40.4,2800.3909,4300332.0,2098.7308823,0.5
FJI,83,40.4,2880.0361,4300332.0,2098.7308823,0.5
FJI,84,40.4,2972.4978,4300332.0,2098.7308823,0.5
FJI,85,40.4,3049.2068,4300332.0,2098.7308823,0.5
FJI,86,40.4,3148.7922,4300332.0,2098.7308823,0.5
FJI,87,40.4,3274.1243,4300332.0,2098.7308823,0.5
FJI,88,40.4,3408.0972,4300332.0,2098.7308823,0.5
FJI,89,40.4,3581.211,4300332.0,2098.7308823,0.5
FJI,90,40.4,3751.1459999999997,4300332.0,2098.7308823,0.5
FJI,91,40.4,3941.2346,4300332.0,2098.7308823,0.5
FJI,92,40.4,4182.607,4300332.0,2098.7308823,0.5
FJI,93,40.4,4409.8716,4300332.0,2098.7308823,0.5
FJI,94,40.4,4695.8613,4300332.0,2098.7308823,0.5
FJI,95,40.4,5062.31,4300332.0,2098.7308823,0.5
FJI,96,40.4,5481.081999999999,4300332.0,2098.7308823,0.5
FJI,97,40.4,6205.6140000000005,4300332.0,2098.7308823,0.5
FJI,98,40.4,7265.1255,4300332.0,2098.7308823,0.5
FJI,99,40.4,9553.192,4300332.0,2098.7308823,0.5
FJI,100,40.4,22161.59,4300332.0,2098.7308823,0.5
FIN,1,27.8,3248.9075,33626.0,16306.330495000002,0.11
FIN,2,27.8,4653.0923,33626.0,16306.330495000002,0.11
FIN,3,27.8,5407.375,33626.0,16306.330495000002,0.11
FIN,4,27.8,5953.794,33626.0,16306.330495000002,0.11
FIN,5,27.8,6373.687,33626.0,16306.330495000002,0.11
FIN,6,27.8,6645.1465,33626.0,16306.330495000002,0.11
FIN,7,27.8,6944.672,33626.0,16306.330495000002,0.11
FIN,8,27.8,7268.8213,33626.0,16306.330495000002,0.11
FIN,9,27.8,7560.8154,33626.0,16306.330495000002,0.11
FIN,10,27.8,7846.088000000001,33626.0,16306.330495000002,0.11
FIN,11,27.8,8093.276999999999,33626.0,16306.330495000002,0.11
FIN,12,27.8,8288.0625,33626.0,16306.330495000002,0.11
FIN,13,27.8,8457.76,33626.0,16306.330495000002,0.11
FIN,14,27.8,8662.001,33626.0,16306.330495000002,0.11
FIN,15,27.8,8854.808,33626.0,16306.330495000002,0.11
FIN,16,27.8,9054.415,33626.0,16306.330495000002,0.11
FIN,17,27.8,9233.065999999999,33626.0,16306.330495000002,0.11
FIN,18,27.8,9420.765,33626.0,16306.330495000002,0.11
FIN,19,27.8,9618.838,33626.0,16306.330495000002,0.11
FIN,20,27.8,9818.626,33626.0,16306.330495000002,0.11
FIN,21,27.8,9979.552,33626.0,16306.330495000002,0.11
FIN,22,27.8,10122.992,33626.0,16306.330495000002,0.11
FIN,23,27.8,10265.008,33626.0,16306.330495000002,0.11
FIN,24,27.8,10426.698,33626.0,16306.330495000002,0.11
FIN,25,27.8,10555.857,33626.0,16306.330495000002,0.11
FIN,26,27.8,10658.848,33626.0,16306.330495000002,0.11
